date,TT,AN,AP,AR,AS,BR,CH,CT,DATEYMD,DD,DL,DN,GA,GJ,HP,HR,JH,JK,KA,KL,LA,LD,MH,ML,MN,MP,MZ,NL,OR,PB,PY,RJ,SK,TG,TN,TR,UN,UP,UT,WB,
02-Aug-20,52672,98,8555,24,1178,2762,38,181,2020-08-02,0,961,55,337,1101,69,761,455,444,5532,1169,4,0,9509,18,75,921,57,104,1434,790,200,1167,8,1891,5875,141,0,3873,146,2739,
03-Aug-20,50488,96,7822,60,2371,2297,43,212,2020-08-03,0,805,35,286,1009,115,654,941,590,4752,961,19,0,8968,28,89,750,26,194,1384,674,176,1145,30,983,5609,0,0,4441,207,2716,
04-Aug-20,51282,98,9747,32,2886,2464,46,382,2020-08-04,0,674,43,259,1020,61,623,570,390,6259,1083,49,0,7760,15,98,797,6,276,1384,488,165,1124,95,1286,5063,131,0,2948,208,2752,
05-Aug-20,56626,99,10128,65,2284,2701,64,295,2020-08-05,0,1076,45,348,1073,37,752,978,559,5619,1195,58,0,10309,22,75,652,3,93,1337,841,286,1166,17,2012,5175,122,0,4078,246,2816,
06-Aug-20,62170,96,10328,93,2372,3416,57,523,2020-08-06,0,1299,43,191,1034,131,755,708,499,6805,1298,3,0,11514,51,124,830,33,82,1699,1035,188,1151,29,2092,5684,98,0,4586,369,2954,
07-Aug-20,61455,99,10171,101,2679,3646,47,388,2020-08-07,0,1192,44,333,1074,103,751,726,473,6670,1251,19,0,10483,16,249,734,21,77,1833,1039,241,1161,25,2207,5880,128,0,4404,278,2912,
08-Aug-20,65156,129,10080,68,2218,3992,52,447,2020-08-08,0,1404,51,259,1101,114,789,986,463,7178,1420,25,0,12822,17,169,859,8,31,1643,998,261,1171,6,2256,5883,146,0,4660,501,2949,
09-Aug-20,62117,139,10820,38,1123,3934,89,293,2020-08-09,0,1300,45,506,1078,107,792,688,507,5985,1211,49,0,12248,39,118,868,41,93,1734,975,259,1169,6,1982,5994,147,0,4571,230,2939,
10-Aug-20,53016,135,7665,76,2900,3021,80,477,2020-08-10,0,707,62,317,1056,92,794,630,470,4267,1184,29,0,9181,53,100,866,12,230,1528,986,242,1173,44,1256,5914,62,0,4113,389,2905,
11-Aug-20,61252,139,9024,96,2669,4071,75,360,2020-08-11,0,1257,39,415,1118,34,798,683,564,6257,1417,53,0,11088,27,88,843,3,20,1341,1000,276,1217,3,1896,5834,164,0,5041,411,2931,
12-Aug-20,67066,136,9597,103,4593,3741,81,567,2020-08-12,0,1113,39,480,1152,139,797,788,482,7883,1212,41,0,12712,37,41,870,25,87,1876,1020,481,1213,17,1897,5871,110,0,4475,454,2936,
13-Aug-20,64141,137,9996,82,2796,3906,91,478,2020-08-13,0,956,46,570,1092,180,793,693,536,6706,1564,38,0,11813,14,130,1014,1,50,1981,1027,299,1314,1,1931,5835,121,0,4537,416,2997,
14-Aug-20,65610,149,8943,95,2706,3911,86,529,2020-08-14,0,1192,41,476,1087,58,797,1175,540,7908,1569,30,0,12608,35,86,796,8,154,1977,1077,315,1278,149,1921,5890,164,0,4512,313,3035,
15-Aug-20,63986,120,8732,51,1057,3536,81,486,2020-08-15,0,1276,64,369,1094,119,796,547,532,8818,1608,30,0,12020,64,192,1019,56,18,2496,1028,359,1287,68,1863,5860,167,0,4774,325,3074,
16-Aug-20,58096,93,8012,43,1317,2187,93,576,2020-08-16,0,652,35,300,1120,163,743,552,449,7040,1530,39,0,11111,82,179,1022,64,54,2924,1165,378,1317,19,1102,5950,127,0,4357,235,3066,
17-Aug-20,54298,46,6780,40,2792,2525,114,404,2020-08-17,0,787,27,355,1033,18,887,843,422,6317,1725,18,0,8493,44,118,930,12,61,2244,1489,297,1334,20,894,5890,143,0,3798,318,3080,
18-Aug-20,64999,84,9652,134,2534,3257,89,808,2020-08-18,0,1374,51,339,1126,61,896,1241,434,7665,1758,44,0,11119,39,78,990,26,65,2239,1705,367,1347,20,1682,5709,205,0,4218,468,3175,
19-Aug-20,69196,75,9742,75,2116,2884,91,752,2020-08-19,0,1398,37,342,1145,176,994,967,708,8642,2333,38,0,13165,78,111,976,45,38,2589,1683,356,1312,25,1763,5795,236,0,5076,264,3169,
20-Aug-20,68518,76,9393,116,1735,2451,119,1052,2020-08-20,0,1215,34,424,1175,127,996,638,683,7385,1968,29,0,14647,126,49,1142,14,25,2898,1741,540,1330,58,1724,5986,190,0,4824,411,3197,
21-Aug-20,68519,67,9544,60,1856,2461,116,873,2020-08-21,0,1250,53,385,1204,190,1203,1258,654,7571,1983,56,0,14161,57,124,1147,21,36,2698,1503,302,1335,46,1457,5995,256,0,4905,447,3245,
22-Aug-20,70067,61,10276,97,1560,2238,145,704,2020-08-22,0,1412,40,306,1212,167,1161,907,610,7330,2172,77,0,14492,93,83,1226,8,16,2819,1316,518,1310,45,2474,5980,280,0,5217,483,3232,
23-Aug-20,61749,52,7895,40,1272,2247,142,704,2020-08-23,0,1450,36,209,1101,106,1096,1075,666,5938,1908,69,0,10441,106,114,1263,15,51,2993,1136,410,1345,22,2384,5975,331,0,5325,558,3274,
24-Aug-20,59696,44,8601,49,1879,1227,117,1136,2020-08-24,0,1061,18,139,1067,100,1074,940,428,5851,1242,51,0,11015,59,116,1292,0,28,2949,1505,337,1346,43,1842,5967,200,0,4601,405,2967,
25-Aug-20,66873,41,9927,100,1973,1444,174,1287,2020-08-25,0,1544,21,392,1096,53,1148,1056,701,8161,2375,90,0,10425,42,82,1379,35,38,2752,1293,567,1370,29,2579,5951,293,0,5006,485,2964,
26-Aug-20,75995,40,10830,143,2179,2163,167,1209,2020-08-26,0,1693,22,497,1197,167,1397,1137,704,8580,2476,31,0,14888,32,141,1064,14,26,3371,1513,504,1345,11,3018,5958,329,0,5640,535,2974,
27-Aug-20,76827,33,10621,78,2036,1860,188,1438,2020-08-27,0,1840,42,456,1190,180,1293,1365,655,9386,2406,41,0,14857,80,140,1317,7,6,3384,1746,504,1345,56,2795,5981,385,0,5391,728,2997,
28-Aug-20,76657,32,10526,112,2560,1998,160,1245,2020-08-28,0,1808,31,523,1272,136,1298,1137,696,8960,2543,48,0,14427,110,118,1252,29,21,3682,1542,590,1355,34,2932,5996,509,0,5405,588,2982,
29-Aug-20,78479,31,10548,132,2427,2087,261,1513,2020-08-29,0,1954,15,547,1282,144,1391,1299,546,8324,2397,63,0,16286,43,117,1442,0,46,3252,1470,532,1407,26,2751,6352,443,0,5633,706,3012,
30-Aug-20,79461,23,10603,157,1980,2078,170,1346,2020-08-30,0,2024,32,451,1272,164,1295,1323,786,8852,2154,35,0,16408,60,152,1558,5,71,3014,1678,571,1450,25,2924,6495,447,0,6175,664,3019,
31-Aug-20,68766,28,10004,78,3266,1324,191,1411,2020-08-31,0,1358,27,414,1280,171,1450,3221,535,6495,1530,43,0,11852,25,140,1532,3,28,2602,1466,284,1466,25,1873,5956,321,0,4782,592,2993,
01-Sep-20,78168,28,10368,100,2684,1928,204,1884,2020-09-01,0,2312,19,588,1310,139,1694,2177,525,9058,1140,52,0,15765,72,130,1525,1,53,3025,1516,355,1470,18,2734,5928,509,0,5343,571,2943,
02-Sep-20,82860,26,10392,148,3555,1969,239,2296,2020-09-02,0,2509,44,636,1305,161,1792,1029,641,9860,1547,52,0,17433,77,125,1424,8,14,3219,1481,391,1511,34,2892,5990,566,0,5682,836,2976,
03-Sep-20,84156,37,10199,214,3054,1922,276,2284,2020-09-03,0,2737,29,713,1325,199,1881,1618,1079,8865,1553,55,0,18105,109,102,1672,20,49,3631,1526,424,1553,34,2817,5892,590,0,5662,946,2984,
04-Sep-20,87115,34,10776,201,2891,1978,203,2667,2020-09-04,0,2914,51,508,1320,215,1884,1559,1047,9280,2479,95,0,19218,108,90,1658,6,41,3267,1498,591,1570,105,2478,5976,524,0,6074,831,2978,
05-Sep-20,90600,35,10825,139,2698,1727,234,2529,2020-09-05,0,2973,21,592,1311,188,2289,1758,1251,9746,2655,61,0,20800,182,184,1636,16,21,3543,1514,394,1566,58,2511,5870,691,0,6590,950,3042,
06-Sep-20,91725,40,10794,86,1537,1797,261,2100,2020-09-06,0,3256,38,374,1335,397,2277,1266,1316,9319,3082,40,0,23350,89,139,1694,31,50,3810,1946,466,1593,9,2574,5783,603,0,6518,668,3087,
07-Sep-20,75015,27,8368,180,2785,1369,232,2017,2020-09-07,0,2077,15,344,1330,245,2224,1557,1013,5773,1648,28,0,16429,29,84,1885,21,42,3861,2110,284,1580,29,1802,5776,399,0,5568,807,3077,
08-Sep-20,89855,33,10601,221,2578,1667,377,2834,2020-09-08,0,3609,27,457,1295,171,2286,2676,1355,7866,3026,38,0,20131,42,96,1864,9,25,3490,1964,433,1590,19,2392,5684,628,0,6622,658,3091,
09-Sep-20,95536,34,10418,144,2243,1498,332,2818,2020-09-09,0,4039,26,621,1329,316,2294,1601,1617,9540,3402,40,0,23577,121,160,1869,69,130,3748,2137,335,1610,31,2479,5584,582,0,6568,1117,3107,
10-Sep-20,96762,39,10175,127,2739,1543,283,2748,2020-09-10,0,4308,28,639,1332,319,2591,1182,1592,9217,3349,35,0,23446,99,108,2187,141,261,3991,2459,452,1640,20,2534,5528,535,0,6988,1015,3112,
11-Sep-20,97655,29,9999,153,2534,1710,305,2963,2020-09-11,0,4266,25,555,1344,318,2388,961,1578,9464,2988,51,0,24886,151,109,2240,20,310,3996,2473,490,1660,17,2426,5519,559,0,7016,995,3157,
12-Sep-20,94414,27,9901,136,2132,1421,250,3120,2020-09-12,0,4321,29,740,1365,445,2783,1420,1698,9140,2885,66,0,22084,168,152,2347,26,118,3777,2441,419,1669,29,2278,5495,470,0,6786,1115,3161,
13-Sep-20,93220,25,9536,160,1292,1523,449,2228,2020-09-13,0,4235,20,407,1326,326,2526,1014,1686,9894,3139,51,0,22543,109,144,2281,35,19,3913,2622,388,1703,31,2216,5693,629,0,6205,1637,3215,
14-Sep-20,81913,11,7956,176,2403,1137,254,3336,2020-09-14,0,3229,24,306,1334,368,2488,1263,1229,8244,2540,74,0,17066,139,96,2483,14,131,4198,2421,393,1730,33,1417,5752,255,0,5159,1043,3211,
15-Sep-20,91098,17,8846,169,2409,1575,347,3450,2020-09-15,0,4263,18,613,1349,412,2493,1702,1329,7576,3216,80,0,20482,174,239,2323,40,15,3645,2382,375,1760,54,2058,5697,531,0,6841,1391,3227,
16-Sep-20,97860,19,8835,226,2394,1531,366,3189,2020-09-16,0,4473,27,628,1364,460,2694,1635,1590,9725,3830,36,0,23365,158,110,2462,12,34,4270,2702,510,1782,48,2273,5652,454,0,6229,1540,3237,
17-Sep-20,96787,11,8702,159,1380,1592,288,3809,2020-09-17,0,4432,21,644,1379,395,2457,1026,1467,9366,4351,41,0,24619,162,110,2391,26,43,4241,2848,317,1793,53,2159,5560,527,0,6029,1192,3197,
18-Sep-20,92973,27,8096,154,2509,1147,260,3842,2020-09-18,0,4127,28,596,1410,432,2488,1478,1330,8626,4167,59,0,21656,90,177,2552,28,51,4180,2774,485,1817,29,2043,5488,273,0,6494,868,3192,
19-Sep-20,92574,13,8218,245,2595,1616,290,2617,2020-09-19,0,4071,28,643,1432,286,2691,1282,1492,8364,4644,73,0,20519,112,117,2607,14,35,4209,2723,543,1834,39,2123,5569,535,0,5729,2078,3188,
20-Sep-20,87395,7,7738,135,1227,1555,286,1949,2020-09-20,0,3812,37,407,1407,221,2305,1492,1457,8191,4696,45,0,20627,101,170,2579,30,59,4330,2160,467,1865,49,2137,5516,525,0,5758,878,3177,
21-Sep-20,74493,22,6235,210,2640,1314,216,1998,2020-09-21,0,2548,9,324,1430,309,1818,1321,1036,7339,2910,79,0,15738,73,116,2523,7,93,4242,2241,268,1892,56,1302,5344,243,0,4618,814,3165,
22-Sep-20,83362,18,7553,249,2073,1609,248,2736,2020-09-22,0,3816,11,590,1402,331,1795,1275,1235,6974,4125,55,0,18390,58,270,2544,106,60,4189,1411,493,1912,66,2166,5337,559,0,5650,874,3182,
23-Sep-20,86703,21,7228,289,2098,1598,180,2434,2020-09-23,0,3714,18,536,1372,280,1986,1141,1249,6997,5376,46,0,21029,170,96,2346,22,67,4237,2123,543,1946,35,2296,5325,504,0,5143,1069,3189,
24-Sep-20,85921,32,7855,283,2091,1203,242,2272,2020-09-24,0,3834,15,673,1408,337,1698,1349,1104,7710,6324,36,0,19164,122,161,2304,46,59,4340,1756,668,1981,64,2176,5692,451,0,4591,684,3196,
25-Sep-20,85717,15,7073,255,1792,1632,244,2942,2020-09-25,0,3827,12,519,1442,293,2024,1271,1218,8655,6477,56,0,17794,75,254,2227,27,38,4208,1876,594,2010,92,2381,5679,341,0,4256,928,3190,
26-Sep-20,88759,15,7293,198,1736,1457,168,3896,2020-09-26,0,3372,7,503,1417,317,1689,1226,1217,8811,7006,68,0,20419,54,260,2311,49,94,4356,1588,543,2045,48,2239,5647,278,0,4302,949,3181,
27-Sep-20,82770,20,6923,135,875,1527,173,2272,2020-09-27,0,3292,6,384,1411,195,1515,974,1141,9543,7445,10,0,18056,90,248,2310,30,84,3922,1422,368,2084,38,1967,5791,320,0,4250,764,3185,
28-Sep-20,69669,9,5487,328,3644,1150,125,3725,2020-09-28,0,1984,10,438,1404,266,1630,1508,824,6892,4538,49,0,11921,60,178,1957,43,11,3235,1269,285,2112,25,1378,5589,193,0,3790,457,3155,
29-Sep-20,80500,18,6190,221,3592,1439,138,2197,2020-09-29,0,3227,20,381,1381,290,1562,1123,1081,10453,7354,43,0,14976,101,269,1877,50,83,3067,1085,381,2148,41,2072,5546,432,0,3981,493,3188,
30-Sep-20,86748,14,6133,243,3590,1435,122,2947,2020-09-30,0,3390,8,641,1390,229,1625,1111,975,8856,8830,74,0,18317,176,237,2004,28,123,3443,1426,478,2173,75,2103,5659,381,0,4226,1005,3281,
01-Oct-20,81784,13,6751,224,1585,1370,119,2551,2020-10-01,0,3037,14,524,1350,243,1313,1013,1093,10070,8135,91,0,16476,163,128,2041,32,81,3615,1265,480,2193,38,2214,5688,332,0,4019,248,3275,
02-Oct-20,79883,10,6555,200,1416,1431,155,2637,2020-10-02,0,2920,7,513,1310,235,1476,736,1090,8793,9258,69,0,15591,231,286,2019,31,74,3600,1062,510,2211,42,2009,5595,296,0,3894,311,3310,
03-Oct-20,75479,10,6224,201,1632,983,148,2610,2020-10-03,0,2258,7,445,1343,241,1188,877,975,9886,7834,48,0,14348,423,252,1811,54,111,3053,1106,218,2150,39,1718,5622,190,0,3631,503,3340,
04-Oct-20,74770,16,6242,127,756,1261,85,1924,2020-10-04,0,2683,17,428,1302,156,1302,933,878,10145,8553,44,0,12548,200,206,1720,17,123,3326,838,337,2184,43,1949,5489,322,0,3840,1419,3357,
05-Oct-20,60130,15,4256,235,1518,907,133,2681,2020-10-05,0,1947,5,391,1327,182,1031,816,632,7051,5042,120,0,10244,111,250,1460,0,42,2617,1029,188,2165,17,1335,5395,159,0,2971,510,3348,
06-Oct-20,71869,13,5795,224,1184,1265,129,2888,2020-10-06,0,2676,11,519,1335,250,1206,847,738,9993,7871,79,0,12258,270,135,1570,8,68,2673,830,405,2121,25,1983,5017,275,0,3500,338,3370,
07-Oct-20,78809,23,5120,260,1307,1304,113,2846,2020-10-07,0,2871,17,432,1311,282,1283,829,621,10947,10606,82,0,14578,128,249,1639,20,53,2995,852,479,2151,99,2154,5447,237,0,3389,630,3455,
08-Oct-20,70797,17,5292,212,1188,1244,102,2873,2020-10-08,0,2726,11,432,1278,213,1284,784,696,10704,5445,100,0,13395,96,190,1715,2,21,3144,848,378,2138,12,1896,5088,214,0,3133,400,3526,
09-Oct-20,73305,24,5145,281,1019,1155,63,2958,2020-10-09,0,2860,8,489,1243,199,1250,768,636,10913,9250,85,0,12134,127,131,1607,7,152,2697,743,365,2180,33,1891,5185,223,0,3207,704,3573,
10-Oct-20,74418,16,5653,238,971,1140,96,2688,2020-10-10,0,2866,12,343,1221,267,1158,697,635,10517,11755,72,0,11416,156,282,1616,5,61,2854,858,337,2123,42,1811,5242,171,0,3046,462,3591,
11-Oct-20,67789,13,5210,149,396,1302,85,2114,2020-10-11,0,2780,11,432,1181,164,1065,574,569,9523,9347,22,0,10792,139,234,1575,13,70,2546,656,308,2144,39,1717,5015,199,0,3267,526,3612,
12-Oct-20,54262,18,3224,220,1521,732,94,2875,2020-10-12,0,1849,5,308,1169,170,1066,510,398,7606,5930,70,0,7089,88,230,1478,9,221,2423,562,188,2132,7,1021,4879,109,0,2182,296,3583,
13-Oct-20,63717,13,4622,194,1482,1223,71,2619,2020-10-13,0,3036,0,408,1158,184,1081,701,677,8191,8764,87,0,8522,67,237,1463,18,123,2275,676,267,2035,50,1708,4666,217,0,2957,294,3631,
14-Oct-20,67811,10,3892,207,1427,1326,72,2830,2020-10-14,0,3324,3,356,1175,246,1205,633,701,9265,6244,66,0,10552,153,301,5515,10,53,2604,549,241,2021,42,1446,4462,181,0,2593,429,3677,
15-Oct-20,63441,16,4038,203,769,1276,74,2819,2020-10-15,0,3483,1,332,1185,295,1199,583,648,8477,7789,89,0,10226,173,284,1308,8,76,2470,470,241,2039,41,1432,4410,172,0,2672,423,3720,
16-Oct-20,62304,10,3967,198,767,1062,55,2472,2020-10-16,0,3428,5,321,1191,219,1227,473,697,7542,7283,48,0,11447,139,337,1352,9,112,2138,507,280,2010,31,1554,4389,162,0,2552,549,3771,
17-Oct-20,61893,11,3676,179,642,1173,50,2515,2020-10-17,0,3259,3,309,1161,275,1148,542,610,7184,9016,93,0,10259,101,426,1222,16,94,2196,417,212,1992,36,1451,4295,134,0,2725,606,3865,
18-Oct-20,56519,25,3986,57,318,1152,64,1894,2020-10-18,0,3299,3,187,1091,170,952,385,578,7012,7631,64,0,9060,104,322,1030,8,118,2019,476,163,1985,30,1436,3914,141,0,2486,376,3983,
19-Oct-20,45506,18,2918,238,698,912,40,2376,2020-10-19,0,2154,2,159,996,168,1201,490,427,5018,5022,49,0,5984,28,315,1015,0,137,1982,473,106,1960,4,948,3536,85,0,1719,336,3992,
20-Oct-20,54348,15,3503,135,666,1837,57,2507,2020-10-20,0,3579,9,285,1126,222,940,572,589,6297,6591,48,0,8151,57,284,975,27,67,1904,487,205,1897,42,1486,3094,135,0,2289,241,4029,
21-Oct-20,56264,27,3746,134,701,1277,54,2360,2020-10-21,0,3686,13,308,1137,264,1193,647,624,5872,8369,86,0,8142,28,214,1118,30,119,1931,498,170,1810,34,1579,3086,112,0,2321,505,4069,
22-Oct-20,54371,16,3620,165,508,1058,51,2491,2020-10-22,0,3882,6,247,1136,223,1128,549,584,5778,7482,31,0,7539,99,345,1045,31,157,1913,605,210,1822,50,1456,3077,125,0,2383,402,4157,
23-Oct-20,53931,23,3765,68,427,1093,72,2450,2020-10-23,0,4086,6,227,1112,196,1270,435,586,5356,8511,28,0,7347,81,156,953,18,140,1793,464,154,1815,43,1421,3057,145,0,2202,288,4143,
24-Oct-20,50366,18,3342,66,258,1054,57,2011,2020-10-24,0,4116,4,218,1021,173,1299,383,577,4471,8253,73,0,6417,83,245,1004,30,79,1695,483,126,1852,49,1273,2886,65,0,2178,359,4148,
25-Oct-20,45922,20,2997,33,204,749,61,1368,2020-10-25,0,4136,3,211,919,157,1240,258,532,4439,6843,20,0,6059,136,138,951,58,111,1633,415,81,1821,16,978,2869,86,0,2032,221,4127,
26-Oct-20,36019,8,1901,147,215,513,47,1649,2020-10-26,0,2832,0,290,908,216,1153,220,364,3130,4287,45,0,3645,0,264,720,46,37,1480,336,143,1805,5,582,2708,36,0,1798,368,4121,
27-Oct-20,43036,21,2901,81,403,678,67,2046,2020-10-27,0,4853,3,215,992,231,1248,318,452,3691,5457,46,0,5363,70,180,514,34,63,1247,346,146,1796,23,837,2522,36,0,1986,213,3957,
28-Oct-20,50188,15,2949,108,448,780,60,1929,2020-10-28,0,5673,6,221,980,332,1518,345,536,3146,8790,61,0,6738,90,205,788,80,61,1540,526,101,1785,12,1481,2516,160,0,1980,304,3924,
29-Oct-20,48765,16,2905,88,398,783,80,2005,2020-10-29,0,5739,6,233,987,327,1594,395,551,4025,7020,54,0,5902,77,242,728,49,70,1617,464,178,1790,18,1504,2652,113,0,1861,305,3989,
30-Oct-20,48117,12,2886,84,380,1018,59,1718,2020-10-30,0,5891,5,215,969,101,1650,323,566,3589,6638,55,0,6190,77,221,691,38,51,1547,431,147,1794,20,1531,2608,97,0,2187,349,3979,
31-Oct-20,47228,15,2783,100,336,800,67,1964,2020-10-31,0,5062,3,210,935,482,1743,474,455,3014,7983,76,0,5548,70,230,669,28,102,1470,500,105,1780,27,1445,2511,54,0,1781,413,3993,
01-Nov-20,45928,8,2618,29,166,777,58,1543,2020-11-01,0,5664,2,142,860,205,1670,326,540,3652,7025,17,0,5369,155,248,723,34,28,1709,317,96,1754,18,1416,2504,77,0,1969,222,3987,
